timestamp,ext_condition1,ext_condition2,ext_condition3,ext_condition4,condition,size,exchange,price
2018-01-04T15:57:06.352,32,255,255,255,0,500,57,271.6525
2018-01-04T15:57:06.846,32,255,255,255,0,2800,1,271.6500
2018-01-04T15:57:06.935,32,255,255,255,0,1000,1,271.6500
2018-01-04T15:57:06.935,32,255,255,255,0,600,7,271.6500
2018-01-04T15:57:06.935,32,255,255,255,0,800,7,271.6500
2018-01-04T15:57:06.936,32,255,255,255,0,600,7,271.6500
2018-01-04T15:57:07.513,32,95,255,255,95,1000,1,271.6500
2018-01-04T15:57:07.513,32,95,255,255,95,500,1,271.6500
2018-01-04T15:57:07.847,32,95,255,255,95,800,11,271.6600
2018-01-04T15:57:09.702,32,255,255,255,0,505,7,271.6500
2018-01-04T15:57:10.383,32,255,255,255,0,1700,57,271.6450
2018-01-04T15:57:10.386,32,255,255,255,0,7000,57,271.6450
2018-01-04T15:57:10.388,32,255,255,255,0,9400,57,271.6450
2018-01-04T15:57:10.446,32,255,255,255,0,1900,57,271.6450
2018-01-04T15:57:10.451,32,255,255,255,0,763,57,271.6450
2018-01-04T15:57:10.455,32,255,255,255,0,700,57,271.6450
2018-01-04T15:57:10.526,32,255,255,255,0,700,60,271.6400
2018-01-04T15:57:10.847,32,255,255,255,0,600,68,271.6450
2018-01-04T15:57:11.33,32,255,255,255,0,5000,57,271.6475
2018-01-04T15:57:11.744,32,255,255,255,0,2100,1,271.6500
2018-01-04T15:57:12.141,32,255,255,255,0,1800,59,271.6500
2018-01-04T15:57:12.755,32,255,255,255,0,1000,7,271.6500
2018-01-04T15:57:13.139,32,255,255,255,0,1000,59,271.6500
2018-01-04T15:57:15.831,32,255,255,255,0,800,60,271.6400
2018-01-04T15:57:17.846,32,95,255,255,95,500,63,271.6500
2018-01-04T15:57:18.152,32,255,255,255,0,1900,7,271.6400
2018-01-04T15:57:18.45,32,255,255,255,0,1300,1,271.6500
2018-01-04T15:57:18.45,32,255,255,255,0,500,1,271.6500
2018-01-04T15:57:18.45,32,255,255,255,0,1123,1,271.6500
2018-01-04T15:57:18.517,32,255,255,255,0,1000,7,271.6500
2018-01-04T15:57:19.342,32,255,255,255,0,1122,1,271.6500
2018-01-04T15:57:19.876,32,255,255,255,0,655,68,271.6500
2018-01-04T15:57:22.846,32,95,255,255,95,991,7,271.6500
2018-01-04T15:57:23.911,32,255,255,255,0,4100,57,271.6499
2018-01-04T15:57:24.082,32,255,255,255,0,523,68,271.6500
2018-01-04T15:57:24.083,32,255,255,255,0,600,57,271.6500
2018-01-04T15:57:24.095,32,255,255,255,0,1046,57,271.6500
2018-01-04T15:57:25.482,32,255,255,255,0,500,63,271.6500
2018-01-04T15:57:25.569,32,255,255,255,0,1454,7,271.6500
2018-01-04T15:57:25.807,32,255,255,255,0,1000,7,271.6500
2018-01-04T15:57:26.09,32,255,255,255,0,1200,7,271.6500
2018-01-04T15:57:26.111,32,255,255,255,0,700,7,271.6500
2018-01-04T15:57:26.471,32,255,255,255,0,1100,60,271.6500
2018-01-04T15:57:26.471,32,255,255,255,0,700,60,271.6500
2018-01-04T15:57:26.471,32,255,255,255,0,700,60,271.6500
2018-01-04T15:57:26.652,32,255,255,255,0,1598,65,271.6500
2018-01-04T15:57:26.653,32,255,255,255,0,598,1,271.6500
2018-01-04T15:57:26.653,32,95,255,255,95,1330,1,271.6500
2018-01-04T15:57:26.653,32,255,255,255,0,1764,1,271.6500
2018-01-04T15:57:26.653,32,255,255,255,0,704,1,271.6500
2018-01-04T15:57:26.653,32,255,255,255,0,1000,1,271.6500
2018-01-04T15:57:26.654,32,255,255,255,0,2726,1,271.6500
2018-01-04T15:57:28.234,32,255,255,255,0,1500,63,271.6500
2018-01-04T15:57:28.234,32,255,255,255,0,500,11,271.6500
2018-01-04T15:57:30.541,32,95,255,255,95,500,60,271.6600
2018-01-04T15:57:30.541,32,95,255,255,95,566,7,271.6600
2018-01-04T15:57:30.541,32,95,255,255,95,4100,60,271.6600
2018-01-04T15:57:30.542,32,95,255,255,95,1900,60,271.6600
2018-01-04T15:57:30.542,32,95,255,255,95,700,1,271.6600
2018-01-04T15:57:30.542,32,95,255,255,95,600,60,271.6600
2018-01-04T15:57:30.542,32,95,255,255,95,3300,1,271.6600
2018-01-04T15:57:30.542,32,95,255,255,95,3000,1,271.6600
2018-01-04T15:57:30.542,32,255,255,255,0,5000,7,271.6600
2018-01-04T15:57:30.542,32,95,255,255,95,500,65,271.6600
2018-01-04T15:57:30.542,32,95,255,255,95,2000,9,271.6600
2018-01-04T15:57:30.542,32,95,255,255,95,800,1,271.6600
2018-01-04T15:57:30.542,32,95,255,255,95,2618,65,271.6600
2018-01-04T15:57:30.542,32,95,255,255,95,500,1,271.6600
2018-01-04T15:57:30.543,32,95,255,255,95,500,65,271.6600
2018-01-04T15:57:30.543,32,95,255,255,95,500,65,271.6600
2018-01-04T15:57:30.543,32,95,255,255,95,5000,65,271.6600
2018-01-04T15:57:30.543,32,255,255,255,0,500,7,271.6600
2018-01-04T15:57:30.543,32,255,255,255,0,600,7,271.6600
2018-01-04T15:57:30.543,32,255,255,255,0,500,1,271.6600
2018-01-04T15:57:30.55,32,255,255,255,0,522,60,271.6700
2018-01-04T15:57:30.556,32,255,255,255,0,1100,1,271.6700
2018-01-04T15:57:30.641,32,255,255,255,0,600,68,271.6700
2018-01-04T15:57:30.667,32,255,255,255,0,1300,57,271.6600
2018-01-04T15:57:30.669,32,255,255,255,0,1200,57,271.6600
2018-01-04T15:57:30.961,32,95,255,255,95,1300,7,271.6700
2018-01-04T15:57:30.996,32,255,255,255,0,699,1,271.6700
2018-01-04T15:57:30.996,32,255,255,255,0,675,65,271.6700
2018-01-04T15:57:32.462,32,95,255,255,95,500,63,271.6700
2018-01-04T15:57:32.462,32,95,255,255,95,500,11,271.6700
2018-01-04T15:57:32.462,32,95,255,255,95,1900,7,271.6700
2018-01-04T15:57:32.462,32,95,255,255,95,500,64,271.6700
2018-01-04T15:57:32.463,32,95,255,255,95,1800,64,271.6700
2018-01-04T15:57:32.463,32,255,255,255,0,600,64,271.6700
2018-01-04T15:57:32.463,32,95,255,255,95,1200,64,271.6700
2018-01-04T15:57:32.463,32,95,255,255,95,1000,1,271.6700
2018-01-04T15:57:32.463,32,255,255,255,0,600,68,271.6750
2018-01-04T15:57:32.463,32,255,255,255,0,2523,1,271.6700
2018-01-04T15:57:32.464,32,255,255,255,0,600,68,271.6700
2018-01-04T15:57:32.464,32,255,255,255,0,600,57,271.6700
2018-01-04T15:57:32.464,32,255,255,255,0,600,57,271.6700
2018-01-04T15:57:32.467,32,255,255,255,0,600,57,271.6700
2018-01-04T15:57:32.468,32,255,255,255,0,600,57,271.6700
2018-01-04T15:57:32.469,32,255,255,255,0,600,57,271.6600
2018-01-04T15:57:32.47,32,255,255,255,0,1000,57,271.6700
2018-01-04T15:57:32.475,32,255,255,255,0,600,57,271.6700
2018-01-04T15:57:32.486,32,255,255,255,0,600,57,271.6700
2018-01-04T15:57:32.497,32,255,255,255,0,500,63,271.6600
2018-01-04T15:57:32.501,32,255,255,255,0,500,57,271.6600
2018-01-04T15:57:32.502,32,255,255,255,0,1300,68,271.6600
2018-01-04T15:57:32.504,32,255,255,255,0,2900,57,271.6650
2018-01-04T15:57:32.546,32,255,255,255,0,600,7,271.6600
2018-01-04T15:57:32.574,32,255,255,255,0,736,59,271.6700
2018-01-04T15:57:32.582,32,255,255,255,0,2164,57,271.6650
2018-01-04T15:57:32.583,32,255,255,255,0,2164,57,271.6698
2018-01-04T15:57:32.609,32,255,255,255,0,600,57,271.6600
2018-01-04T15:57:32.612,32,255,255,255,0,900,65,271.6600
2018-01-04T15:57:32.612,32,255,255,255,0,1100,65,271.6600
2018-01-04T15:57:32.689,32,255,255,255,0,500,7,271.6600
2018-01-04T15:57:32.974,32,95,255,255,95,1800,1,271.6600
2018-01-04T15:57:32.974,32,95,255,255,95,600,1,271.6600
2018-01-04T15:57:33.134,32,255,255,255,0,5000,57,271.6699
2018-01-04T15:57:35.343,32,255,255,255,0,627,7,271.6600
2018-01-04T15:57:35.381,32,255,255,255,0,3000,57,271.6550
2018-01-04T15:57:35.847,32,255,255,255,0,600,68,271.6600
2018-01-04T15:57:35.874,32,255,255,255,0,500,7,271.6600
2018-01-04T15:57:36.286,32,95,255,255,95,600,1,271.6500
2018-01-04T15:57:39.847,32,255,255,255,0,600,68,271.6600
2018-01-04T15:57:40.488,32,95,255,255,95,600,11,271.6500
2018-01-04T15:57:40.488,32,95,255,255,95,1000,63,271.6500
2018-01-04T15:57:40.603,32,255,255,255,0,500,57,271.6595
2018-01-04T15:57:42.085,32,255,255,255,0,600,60,271.6500
2018-01-04T15:57:42.085,32,255,255,255,0,1400,60,271.6500
2018-01-04T15:57:44.103,32,255,255,255,0,800,57,271.6547
2018-01-04T15:57:44.225,32,255,255,255,0,600,57,271.6600
2018-01-04T15:57:45.719,32,255,255,255,0,2100,57,271.6500
2018-01-04T15:57:45.899,32,255,255,255,0,500,7,271.6500
2018-01-04T15:57:45.899,32,255,255,255,0,600,68,271.6500
2018-01-04T15:57:45.899,32,255,255,255,0,600,68,271.6500
2018-01-04T15:57:45.899,32,255,255,255,0,600,1,271.6500
2018-01-04T15:57:46.766,32,255,255,255,0,500,57,271.6500
2018-01-04T15:57:47.67,32,255,255,255,0,2000,57,271.6600
2018-01-04T15:57:48.847,32,95,255,255,95,1100,63,271.6600
2018-01-04T15:57:49.573,32,95,255,255,95,600,7,271.6500
2018-01-04T15:57:49.659,32,255,255,255,0,700,63,271.6500
2018-01-04T15:57:49.659,32,255,255,255,0,600,60,271.6500
2018-01-04T15:57:49.659,32,255,255,255,0,600,60,271.6500
2018-01-04T15:57:52.243,32,255,255,255,0,800,11,271.6600
2018-01-04T15:57:52.243,32,255,255,255,0,1600,64,271.6600
2018-01-04T15:57:52.846,32,255,255,255,0,600,68,271.6600
2018-01-04T15:57:54.438,32,255,255,255,0,1100,7,271.6600
2018-01-04T15:57:54.438,32,255,255,255,0,600,7,271.6600
2018-01-04T15:57:55.809,32,95,255,255,95,600,60,271.6600
2018-01-04T15:57:55.809,32,95,255,255,95,1900,7,271.6600
2018-01-04T15:57:55.809,32,95,255,255,95,800,7,271.6600
2018-01-04T15:57:55.809,32,95,255,255,95,1300,1,271.6600
2018-01-04T15:57:55.809,32,95,255,255,95,2000,60,271.6600
2018-01-04T15:57:55.81,32,95,255,255,95,500,9,271.6600
2018-01-04T15:57:55.81,32,95,255,255,95,700,60,271.6600
2018-01-04T15:57:55.81,32,95,255,255,95,700,65,271.6600
2018-01-04T15:57:55.81,32,95,255,255,95,1300,1,271.6600
2018-01-04T15:57:55.81,32,95,255,255,95,600,7,271.6600
2018-01-04T15:57:55.81,32,95,255,255,95,4500,1,271.6600
2018-01-04T15:57:55.81,32,95,255,255,95,2200,65,271.6600
2018-01-04T15:57:55.81,32,95,255,255,95,600,65,271.6600
2018-01-04T15:57:55.81,32,95,255,255,95,600,1,271.6600
2018-01-04T15:57:55.81,32,95,255,255,95,1000,1,271.6600
2018-01-04T15:57:55.812,32,95,255,255,95,500,7,271.6700
2018-01-04T15:57:55.812,32,95,255,255,95,500,7,271.6700
2018-01-04T15:57:55.817,32,255,255,255,0,600,68,271.6700
2018-01-04T15:57:55.818,32,255,255,255,0,600,68,271.6700
2018-01-04T15:57:55.849,32,255,255,255,0,600,57,271.6700
2018-01-04T15:57:55.944,32,255,255,255,0,2100,57,271.6700
2018-01-04T15:57:59.028,32,255,255,255,0,600,1,271.6700
2018-01-04T15:58:00.965,32,95,255,255,95,500,11,271.6600
2018-01-04T15:58:00.965,32,95,255,255,95,1295,11,271.6600
2018-01-04T15:58:00.965,32,95,255,255,95,925,11,271.6600
2018-01-04T15:58:00.965,32,95,255,255,95,1295,11,271.6600
2018-01-04T15:58:00.965,32,95,255,255,95,1295,11,271.6600
2018-01-04T15:58:00.969,32,255,255,255,0,600,60,271.6700
2018-01-04T15:58:00.97,32,255,255,255,0,553,60,271.6700
2018-01-04T15:58:00.97,32,255,255,255,0,600,60,271.6700
2018-01-04T15:58:01.028,32,95,255,255,95,600,1,271.6700
2018-01-04T15:58:01.028,32,95,255,255,95,1216,1,271.6700
2018-01-04T15:58:01.847,32,255,255,255,0,600,68,271.6800
2018-01-04T15:58:01.847,32,255,255,255,0,600,68,271.6800
2018-01-04T15:58:01.899,32,95,255,255,95,600,7,271.6800
2018-01-04T15:58:01.899,32,95,255,255,95,600,7,271.6800
2018-01-04T15:58:04.414,32,255,255,255,0,600,7,271.6800
2018-01-04T15:58:04.414,32,255,255,255,0,500,7,271.6800
2018-01-04T15:58:04.414,32,255,255,255,0,500,7,271.6800
2018-01-04T15:58:04.414,32,255,255,255,0,700,7,271.6800
2018-01-04T15:58:04.435,32,95,255,255,95,1386,1,271.6800
2018-01-04T15:58:04.435,32,95,255,255,95,500,1,271.6800
2018-01-04T15:58:04.435,32,95,255,255,95,500,1,271.6800
2018-01-04T15:58:05.01,32,255,255,255,0,500,60,271.6800
2018-01-04T15:58:05.194,32,255,255,255,0,500,7,271.6900
2018-01-04T15:58:05.847,32,95,255,255,95,1200,11,271.6900
2018-01-04T15:58:06.326,32,255,255,255,0,500,59,271.6900
2018-01-04T15:58:06.332,32,255,255,255,0,600,57,271.6900
2018-01-04T15:58:06.338,32,255,255,255,0,1200,57,271.6850
2018-01-04T15:58:06.339,32,255,255,255,0,1200,57,271.6898
2018-01-04T15:58:07.219,32,255,255,255,0,1200,60,271.6800
2018-01-04T15:58:07.219,32,255,255,255,0,800,11,271.6800
2018-01-04T15:58:07.363,32,95,255,255,95,713,63,271.6800
2018-01-04T15:58:07.364,32,255,255,255,0,500,68,271.6800
2018-01-04T15:58:07.616,32,255,255,255,0,600,68,271.6850
2018-01-04T15:58:07.618,32,255,255,255,0,600,57,271.6802
2018-01-04T15:58:07.618,32,255,255,255,0,600,57,271.6850
2018-01-04T15:58:07.619,32,255,255,255,0,600,57,271.6802
2018-01-04T15:58:07.62,32,255,255,255,0,600,57,271.6802
2018-01-04T15:58:07.652,32,255,255,255,0,600,57,271.6850
2018-01-04T15:58:07.849,32,255,255,255,0,600,68,271.6850
2018-01-04T15:58:07.851,32,255,255,255,0,600,57,271.6802
2018-01-04T15:58:07.851,32,255,255,255,0,600,57,271.6850
2018-01-04T15:58:07.851,32,255,255,255,0,600,57,271.6802
2018-01-04T15:58:07.851,32,255,255,255,0,600,57,271.6802
