timestamp,ext_condition1,ext_condition2,ext_condition3,ext_condition4,condition,size,exchange,price
2018-01-04T09:30:03.605,32,95,255,255,95,800,7,160.550
2018-01-04T09:30:03.605,32,95,255,255,95,500,7,160.550
2018-01-04T09:30:04.512,32,255,255,255,0,600,1,160.540
2018-01-04T09:30:04.512,32,255,255,255,0,500,7,160.540
2018-01-04T09:30:04.599,32,95,255,255,95,700,1,160.540
2018-01-04T09:30:04.6,32,95,255,255,95,500,7,160.540
2018-01-04T09:30:04.605,32,95,255,255,95,500,65,160.540
2018-01-04T09:30:04.691,32,95,255,255,95,500,7,160.540
2018-01-04T09:30:04.851,32,96,255,255,96,600,57,160.580
2018-01-04T09:30:05.027,32,95,255,255,95,600,7,160.545
2018-01-04T09:30:05.534,32,255,255,255,0,500,7,160.540
2018-01-04T09:30:05.534,32,255,255,255,0,600,7,160.540
